Field ID,Year,Date,Month,Grower,State,Weather Station,City,Field,Latitude,Longitude,Centroid Lat,Centroid Long,Area_Acres,Perimeter,Variety,Susceptibility to R6 Strains,Susceptibility to non-R6 Strains,Rows,Hill,w/PM,Mildew Incidence,Flag shoots,Flag shoot incidence,Type of Pruning (initial),2014 Pruning Quality Initial Rating,Pruning Quality (Initial),Type of Pruning (Final),Pruning Quality Final,Monthly Sprays,Total Powdery Mildew Sprays,Date of First Spray,Initial Strain,Basal Foliage Removal,Raters,Notes (initial),Noted (Final),Avg WS N,Percent N Hr,Avg WS NNE,Percent NNE Hr,Avg WS NE,Percent NE Hr,Avg WS ENE,Percent ENE Hr,Avg WS E,Percent E Hr,Avg WS ESE,Percent ESE Hr,Avg WS SE,Percent SE Hr,Avg WS SSE,Percent SSE Hr,Avg WS S,Percent S Hr,Avg WS SSW,Percent SSW Hr,Avg WS SW ,Percent SW Hr,Avg WS WSW,Percent WSW Hr,Avg WS W,Percent W Hr,Avg WS WNW,Percent WNW Hr,Avg WS NW,Percent NW Hr,Avg WS NNW,Percent NNW Hr
24,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,CM-2," 45° 5'8.91""N","122°44'35.82""W",45.088,-122.742,25.8,4662.6,Magnum,4,4,.,400,2,0.005,0,0,Not pruned,5,5,Chemical,3,0,7,5/15/2017,R6,1,,,,3.935849057,7.614942529,5.326,7.183908046,2.547826087,3.304597701,1.52,0.718390805,1.6,0.862068966,1.55,0.287356322,0.55,0.287356322,2.2,0.143678161,4.033333333,2.155172414,6.070895522,19.25287356,5.565833333,17.24137931,4.319354839,13.36206897,5.153623188,9.913793103,4.054166667,6.896551724,2.024242424,4.74137931,2.880952381,6.034482759
24,2017,5/30/2017,June,Butsch,Oregon,Silverton,Silverton,CM-2," 45° 5'8.91""N","122°44'35.82""W",45.088,-122.742,25.8,4662.6,Magnum,4,4,"6,22",200,0,0,0,0,Not pruned,5,5,Chemical,3,2,7,5/15/2017,R6,1,,,,4.201785714,6.481481481,7.336470588,9.837962963,5.334090909,5.092592593,3.738461538,1.50462963,3.375,0.925925926,1.64,0.578703704,3.475,0.462962963,4.94,0.578703704,4.155555556,3.125,4.791752577,11.22685185,3.932484076,18.1712963,3.6616,14.46759259,4.012149533,12.38425926,2.595,4.62962963,3.457692308,3.009259259,4.956923077,7.523148148
24,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,CM-2," 45° 5'8.91""N","122°44'35.82""W",45.088,-122.742,25.8,4662.6,Magnum,4,4,"7,27",200,17,0.085,0,0,Not pruned,5,5,Chemical,3,3,7,5/15/2017,R6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,EN-1B,.,.,45.0802,-122.7372,18.9,1172.3,Citra,2,2,"13,24",400,0,0,0,0,Not pruned,5,5,Not pruned,5,0,7,5/8/2017,R6,0,,,,2.3,0.446428571,8.623529412,5.05952381,3.58,2.976190476,7.047058824,2.529761905,6.590909091,1.636904762,6.184615385,1.93452381,3.177777778,1.339285714,3.920689655,4.31547619,7.052777778,16.07142857,8.422966507,31.10119048,7.907070707,14.73214286,7.760810811,11.01190476,6.526666667,4.464285714,4.085714286,1.041666667,1.85,0.595238095,2.22,0.744047619
25,2017,5/2/2017,May,Butsch,Oregon,Silverton,Silverton,EN-1B,.,.,45.0802,-122.7372,18.9,1172.3,Citra,2,2,"8,19,27,35",400,1,0.0025,1,0.0025,Not pruned,5,5,Not pruned,5,0,7,5/8/2017,R6,0,,,,3.937735849,7.886904762,5.351020408,7.291666667,2.7,2.380952381,1.52,0.744047619,1.58,0.744047619,1.6,0.446428571,0.55,0.297619048,0,0,4.758333333,1.785714286,6.216153846,19.3452381,5.498245614,16.96428571,4.323913043,13.69047619,5.169117647,10.11904762,4.054166667,7.142857143,2.024242424,4.910714286,2.883333333,6.25
25,2017,5/30/2017,June,Butsch,Oregon,Silverton,Silverton,EN-1B,.,.,45.0802,-122.7372,18.9,1172.3,Citra,2,2,"8,22",200,42,0.21,0,0,Not pruned,5,5,Not pruned,5,2,7,5/8/2017,R6,0,,,,4.203571429,6.481481481,7.337647059,9.837962963,5.336363636,5.092592593,3.738461538,1.50462963,3.375,0.925925926,1.64,0.578703704,3.475,0.462962963,4.94,0.578703704,4.155555556,3.125,4.791752577,11.22685185,3.932484076,18.1712963,3.6616,14.46759259,4.012149533,12.38425926,2.595,4.62962963,3.465384615,3.009259259,4.958461538,7.523148148
25,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,EN-1B,.,.,45.0802,-122.7372,18.9,1172.3,Citra,2,2,"6,28",200,1,0.005,0,0,Not pruned,5,5,Not pruned,5,4,7,5/8/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,F-1," 45° 4'52.30""N","122°45'12.63""W",45.0833,-122.7513,44.5,5614.6,Mt. Hood,2,0,"10,20,30,40",400,0,0,0,0,Chemical,1,1,Chemical,1,0,5,6/13/2017,.,1,,,,2.42,0.771604938,8.448571429,5.401234568,5.008333333,1.851851852,6.352173913,3.549382716,7.357142857,1.080246914,6.375,1.851851852,3.066666667,1.388888889,3.925,3.703703704,7.24,16.2037037,8.555339806,31.79012346,7.687234043,14.50617284,7.971621622,11.41975309,7.081481481,4.166666667,4.185714286,1.080246914,1.6,0.462962963,1.6,0.771604938
26,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,F-1," 45° 4'52.30""N","122°45'12.63""W",45.0833,-122.7513,44.5,5614.6,Mt. Hood,2,0,.,400,0,0,0,0,Chemical,1,1,Chemical,1,0,5,6/13/2017,.,1,,,,3.785714286,7.040229885,5.201923077,7.471264368,2.155,2.873563218,0.866666667,0.862068966,1.225,0.574712644,0.55,0.287356322,1.166666667,0.431034483,0,0,4.308333333,1.724137931,6.226119403,19.25287356,5.370338983,16.95402299,4.42247191,12.78735632,4.975,10.91954023,4.188461538,7.471264368,2.258064516,4.454022989,2.691666667,6.896551724
26,2017,5/30/2017,June,Butsch,Oregon,Silverton,Silverton,F-1," 45° 4'52.30""N","122°45'12.63""W",45.0833,-122.7513,44.5,5614.6,Mt. Hood,2,0,"20,40",200,0,0,0,0,Chemical,1,1,Chemical,1,0,5,6/13/2017,.,1,,,,4.782539683,7.291666667,7.168539326,10.30092593,5.354054054,4.282407407,3.6,1.388888889,3.5,0.578703704,1.3,0.347222222,3.033333333,0.694444444,6.366666667,0.347222222,4.237931034,3.356481481,4.742424242,11.45833333,4.068666667,17.36111111,3.545967742,14.35185185,3.911403509,13.19444444,2.768421053,4.398148148,3.232258065,3.587962963,4.78852459,7.060185185
26,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,F-1," 45° 4'52.30""N","122°45'12.63""W",45.0833,-122.7513,44.5,5614.6,Mt. Hood,2,0,"5,27",200,0,0,0,0,Chemical,1,1,Chemical,1,3,5,6/13/2017,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,F-10A," 45° 4'35.03""N","122°45'49.38""W",45.0772,-122.7606,32,5048.3,Nugget,4,0,"11,26",400,0,0,0,0,Mechanical,1,1,Mechanical,1,0,7,5/10/2017,R6,0,,,,2.433333333,0.462962963,7.75,5.864197531,5.457142857,2.160493827,6.4,3.086419753,5.99,1.543209877,6.944444444,1.388888889,2.92,1.543209877,4.273684211,2.932098765,7.708943089,18.98148148,8.858638743,29.47530864,7.6,13.7345679,7.875324675,11.88271605,6.717241379,4.475308642,3.611111111,1.388888889,1.566666667,0.462962963,1.625,0.617283951
27,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,F-10A," 45° 4'35.03""N","122°45'49.38""W",45.0772,-122.7606,32,5048.3,Nugget,4,0,"7,27",400,0,0,0,0,Mechanical,1,1,Mechanical,1,0,7,5/10/2017,R6,0,,,,3.980769231,7.222222222,5.1375,7.777777778,2.321052632,2.638888889,1.5,1.388888889,1.74,0.694444444,0.45,0.277777778,0,0,2.2,0.138888889,5.841176471,2.361111111,6.2078125,17.77777778,5.257251908,18.19444444,4.406818182,12.22222222,4.802597403,10.69444444,3.6765625,8.888888889,2.070967742,4.305555556,2.7,5.416666667
27,2017,5/31/2017,June,Butsch,Oregon,Silverton,Silverton,F-10A," 45° 4'35.03""N","122°45'49.38""W",45.0772,-122.7606,32,5048.3,Nugget,4,0,"11,29",200,1,0.005,0,0,Mechanical,1,1,Mechanical,1,1,7,5/10/2017,R6,0,,,,4.632394366,8.452380952,6.841,11.9047619,5.711111111,4.285714286,5.48,0.595238095,4.675,0.476190476,1.6,0.357142857,3.975,0.476190476,6.266666667,0.357142857,4.65862069,3.452380952,4.738947368,11.30952381,3.834722222,17.14285714,3.575229358,12.97619048,4.238095238,12.5,2.665909091,5.238095238,3.426470588,4.047619048,4.681481481,6.428571429
27,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,F-10A," 45° 4'35.03""N","122°45'49.38""W",45.0772,-122.7606,32,5048.3,Nugget,4,0,"3,25",200,0,0,0,0,Mechanical,1,1,Mechanical,1,3,7,5/10/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,F-10B," 45° 4'33.22""N","122°45'26.88""W",45.0771,-122.7557,19.8,3711.3,Nugget,4,0,"13,25",400,0,0,0,0,Mechanical,1,1,Mechanical,1,0,7,5/10/2017,.,0,,,,2.325,0.617283951,7.768571429,5.401234568,5.575,1.851851852,6.27,3.086419753,7.3,1.543209877,6.392307692,2.00617284,3.836363636,1.697530864,4.066666667,3.240740741,7.678947368,17.59259259,8.937878788,30.55555556,7.756989247,14.35185185,7.802739726,11.2654321,6.431034483,4.475308642,4.128571429,1.080246914,1.566666667,0.462962963,1.74,0.771604938
28,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,F-10B," 45° 4'33.22""N","122°45'26.88""W",45.0771,-122.7557,19.8,3711.3,Nugget,4,0,"7,17",400,0,0,0,0,Mechanical,2,2,Mechanical,1,0,7,5/10/2017,.,0,,,,4.136170213,6.527777778,5.287037037,7.5,3.10952381,2.916666667,1.788888889,1.25,1.65,0.833333333,0.4,0.277777778,0,0,2.3,0.138888889,4.957142857,1.944444444,6.087591241,19.02777778,5.496969697,18.33333333,4.369047619,11.66666667,4.518072289,11.52777778,3.71147541,8.472222222,2.264285714,3.888888889,2.726829268,5.694444444
28,2017,5/31/2017,June,Butsch,Oregon,Silverton,Silverton,F-10B," 45° 4'33.22""N","122°45'26.88""W",45.0771,-122.7557,19.8,3711.3,Nugget,4,0,33,200,0,0,0,0,Mechanical,2,2,Mechanical,1,1,7,5/10/2017,.,0,,,,5.135714286,8.333333333,7.459770115,10.35714286,5.625641026,4.642857143,2.82,0.595238095,1.333333333,0.357142857,1.575,0.476190476,4.266666667,0.357142857,3.98,0.595238095,4.374193548,3.69047619,4.849473684,11.30952381,3.849305556,17.14285714,3.650833333,14.28571429,4.036538462,12.38095238,2.507142857,5,3.603703704,3.214285714,4.593442623,7.261904762
28,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,F-10B," 45° 4'33.22""N","122°45'26.88""W",45.0771,-122.7557,19.8,3711.3,Nugget,4,0,"7,27",200,0,0,0,0,Mechanical,2,2,Mechanical,1,3,7,5/10/2017,.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,LBH 1/4," 45° 5'25.66""N","122°45'14.99""W",45.0925,-122.7523,37.3,5209,Sterling,3,3,.,400,0,0,0,0,Chemical,2,2,Chemical,2,0,6,5/9/2017,.,1,,,,2.42,0.771604938,8.445714286,5.401234568,5.008333333,1.851851852,6.352173913,3.549382716,7.357142857,1.080246914,6.772727273,1.697530864,2.96,1.543209877,3.929166667,3.703703704,7.239047619,16.2037037,8.551941748,31.79012346,7.689361702,14.50617284,7.972972973,11.41975309,7.081481481,4.166666667,4.185714286,1.080246914,1.633333333,0.462962963,1.6,0.771604938
29,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,LBH 1/4," 45° 5'25.66""N","122°45'14.99""W",45.0925,-122.7523,37.3,5209,Sterling,3,3,"17,37",400,0,0,0,0,Chemical,2,2,Chemical,2,0,6,5/9/2017,.,1,,,,3.783673469,6.805555556,5.201923077,7.222222222,2.155,2.777777778,0.866666667,0.833333333,1.225,0.555555556,0.55,0.277777778,1.166666667,0.416666667,0,0,4.308333333,1.666666667,6.17810219,19.02777778,5.268217054,17.91666667,4.395604396,12.63888889,5.019736842,10.55555556,3.991525424,8.194444444,2.174193548,4.305555556,2.720408163,6.805555556
29,2017,5/31/2017,June,Butsch,Oregon,Silverton,Silverton,LBH 1/4," 45° 5'25.66""N","122°45'14.99""W",45.0925,-122.7523,37.3,5209,Sterling,3,3,"15,35",200,0,0,0,0,Chemical,2,2,Chemical,2,2,6,5/9/2017,.,1,,,,4.784126984,7.5,7.165168539,10.5952381,5.351351351,4.404761905,3.6,1.428571429,3.5,0.595238095,1.3,0.357142857,3.033333333,0.714285714,6.366666667,0.357142857,4.237931034,3.452380952,4.765625,11.42857143,4.060431655,16.54761905,3.551639344,14.52380952,3.907079646,13.45238095,2.771875,3.80952381,3.29,3.571428571,4.78852459,7.261904762
29,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,LBH 1/4," 45° 5'25.66""N","122°45'14.99""W",45.0925,-122.7523,37.3,5209,Sterling,3,3,"57,27",200,0,0,0,0,Chemical,2,2,Chemical,2,2,6,5/9/2017,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,LBH 3," 45° 5'33.44""N","122°45'33.76""W",45.0936,-122.7569,22.6,4120.3,Super Galena,5,0,"9,20",400,2,0.005,2,0.005,Mechanical,.,.,Mechanical and Chemical,1,0,7,6/1/2017,R6,0,,,,2.42,0.771604938,8.445714286,5.401234568,5.008333333,1.851851852,6.352173913,3.549382716,7.357142857,1.080246914,6.772727273,1.697530864,2.96,1.543209877,3.929166667,3.703703704,7.239047619,16.2037037,8.551941748,31.79012346,7.689361702,14.50617284,7.972972973,11.41975309,7.081481481,4.166666667,4.185714286,1.080246914,1.633333333,0.462962963,1.6,0.771604938
30,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,LBH 3," 45° 5'33.44""N","122°45'33.76""W",45.0936,-122.7569,22.6,4120.3,Super Galena,5,0,.,400,0,0,0,0,Mechanical,.,.,Mechanical and Chemical,1,0,7,6/1/2017,R6,0,,,,3.783673469,6.805555556,5.201923077,7.222222222,2.155,2.777777778,0.866666667,0.833333333,1.225,0.555555556,0.55,0.277777778,1.166666667,0.416666667,0,0,4.308333333,1.666666667,6.17810219,19.02777778,5.268217054,17.91666667,4.395604396,12.63888889,5.019736842,10.55555556,3.991525424,8.194444444,2.174193548,4.305555556,2.720408163,6.805555556
30,2017,5/31/2017,June,Butsch,Oregon,Silverton,Silverton,LBH 3," 45° 5'33.44""N","122°45'33.76""W",45.0936,-122.7569,22.6,4120.3,Super Galena,5,0,.,200,3,0.015,0,0,Mechanical,.,.,Mechanical and Chemical,1,0,7,6/1/2017,R6,0,,,,4.784126984,7.5,7.165168539,10.5952381,5.351351351,4.404761905,3.6,1.428571429,3.5,0.595238095,1.3,0.357142857,3.033333333,0.714285714,6.366666667,0.357142857,4.237931034,3.452380952,4.765625,11.42857143,4.060431655,16.54761905,3.551639344,14.52380952,3.907079646,13.45238095,2.771875,3.80952381,3.29,3.571428571,4.78852459,7.261904762
30,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,LBH 3," 45° 5'33.44""N","122°45'33.76""W",45.0936,-122.7569,22.6,4120.3,Super Galena,5,0,"6,27",200,5,0.025,0,0,Mechanical,.,.,Mechanical and Chemical,1,4,7,6/1/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2017,4/5/2017,April,Butsch,Oregon,Silverton,Silverton,LBH-5/6," 45° 5'25.49""N","122°45'0.07""W",45.0926,-122.7473,52.7,6355.4,Nugget,4,0,"51,32",400,0,0,0,0,.,5,5,Chemical,3,0,7,5/19/2017,R6,0,,,,2.475,0.641025641,8.644117647,5.448717949,5.44,1.602564103,6.547619048,3.365384615,7.357142857,1.121794872,6.772727273,1.762820513,2.96,1.602564103,3.929166667,3.846153846,7.381372549,16.34615385,8.684,32.05128205,7.864835165,14.58333333,8.233802817,11.37820513,7.280769231,4.166666667,4.185714286,1.121794872,1.65,0.320512821,1.6,0.641025641
31,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,LBH-5/6," 45° 5'25.49""N","122°45'0.07""W",45.0926,-122.7473,52.7,6355.4,Nugget,4,0,"53,33",400,0,0,0,0,.,5,5,Chemical,3,0,7,5/19/2017,R6,0,,,,3.783673469,7.040229885,5.201923077,7.471264368,2.155,2.873563218,0.866666667,0.862068966,1.225,0.574712644,0.55,0.287356322,1.166666667,0.431034483,0,0,4.308333333,1.724137931,6.225373134,19.25287356,5.368644068,16.95402299,4.423595506,12.78735632,5.026666667,10.77586207,4.132075472,7.614942529,2.193333333,4.310344828,2.720408163,7.040229885
31,2017,5/30/2017,June,Butsch,Oregon,Silverton,Silverton,LBH-5/6," 45° 5'25.49""N","122°45'0.07""W",45.0926,-122.7473,52.7,6355.4,Nugget,4,0,"41,21",200,6,0.03,0,0,.,5,5,Chemical,3,2,7,5/19/2017,R6,0,,,,4.782539683,7.291666667,7.165168539,10.30092593,5.351351351,4.282407407,3.6,1.388888889,3.5,0.578703704,1.3,0.347222222,3.033333333,0.694444444,6.366666667,0.347222222,4.237931034,3.356481481,4.745454545,11.45833333,4.07,17.36111111,3.54516129,14.35185185,3.912280702,13.19444444,2.768421053,4.398148148,3.235483871,3.587962963,4.78852459,7.060185185
31,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,LBH-5/6," 45° 5'25.49""N","122°45'0.07""W",45.0926,-122.7473,52.7,6355.4,Nugget,4,0,"6,30",200,1,0.005,0,0,.,5,5,Chemical,3,3,7,5/19/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'15.28""N","122°45'31.30""W",45.0891,-122.7526,10.3,2723,Magnum,4,4,"11,25",400,0,0,0,0,Chemical,2,2,Chemical,2,0,5,5/6/2017,R6,0,,,,2.42,0.771604938,8.445714286,5.401234568,5.008333333,1.851851852,6.352173913,3.549382716,7.357142857,1.080246914,6.772727273,1.697530864,2.96,1.543209877,3.929166667,3.703703704,7.239047619,16.2037037,8.553398058,31.79012346,7.687234043,14.50617284,7.972972973,11.41975309,7.081481481,4.166666667,4.185714286,1.080246914,1.633333333,0.462962963,1.6,0.771604938
32,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'15.28""N","122°45'31.30""W",45.0891,-122.7526,10.3,2723,Magnum,4,4,"13,23",400,0,0,0,0,Chemical,2,2,Chemical,2,0,5,5/6/2017,R6,0,,,,3.783673469,6.805555556,5.201923077,7.222222222,2.155,2.777777778,0.866666667,0.833333333,1.225,0.555555556,0.55,0.277777778,1.166666667,0.416666667,0,0,4.308333333,1.666666667,6.17810219,19.02777778,5.268217054,17.91666667,4.395604396,12.63888889,5.018421053,10.55555556,3.991525424,8.194444444,2.234375,4.444444444,2.691666667,6.666666667
32,2017,5/31/2017,June,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'15.28""N","122°45'31.30""W",45.0891,-122.7526,10.3,2723,Magnum,4,4,"4,21",200,3,0.015,0,0,Chemical,2,2,Chemical,2,1,5,5/6/2017,R6,0,,,,4.784126984,7.5,7.165168539,10.5952381,5.351351351,4.404761905,3.6,1.428571429,3.5,0.595238095,1.3,0.357142857,3.033333333,0.714285714,6.366666667,0.357142857,4.237931034,3.452380952,4.765625,11.42857143,4.060431655,16.54761905,3.551639344,14.52380952,3.90619469,13.45238095,2.771875,3.80952381,3.29,3.571428571,4.78852459,7.261904762
32,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'15.28""N","122°45'31.30""W",45.0891,-122.7526,10.3,2723,Magnum,4,4,"4,25",200,7,0.035,0,0,Chemical,2,2,Chemical,2,2,5,5/6/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'16.88""N","122°45'5.86""W",45.0891,-122.7476,36.6,5602.5,Sterling,3,3,.,400,0,0,0,0,Not pruned,5,5,Chemical,2,0,5,6/3/2017,R6,0,,,,2.42,0.771604938,8.445714286,5.401234568,5.008333333,1.851851852,6.352173913,3.549382716,7.357142857,1.080246914,6.772727273,1.697530864,2.96,1.543209877,3.929166667,3.703703704,7.239047619,16.2037037,8.552912621,31.79012346,7.687234043,14.50617284,7.972972973,11.41975309,7.081481481,4.166666667,4.185714286,1.080246914,1.633333333,0.462962963,1.6,0.771604938
33,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'16.88""N","122°45'5.86""W",45.0891,-122.7476,36.6,5602.5,Sterling,3,3,"55,75",400,0,0,0,0,Not pruned,5,5,Chemical,2,0,5,6/3/2017,R6,0,,,,3.783673469,6.805555556,5.201923077,7.222222222,2.155,2.777777778,0.866666667,0.833333333,1.225,0.555555556,0.55,0.277777778,1.166666667,0.416666667,0,0,4.308333333,1.666666667,6.178832117,19.02777778,5.268217054,17.91666667,4.395604396,12.63888889,5.018421053,10.55555556,3.991525424,8.194444444,2.177419355,4.305555556,2.720408163,6.805555556
33,2017,5/31/2017,June,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'16.88""N","122°45'5.86""W",45.0891,-122.7476,36.6,5602.5,Sterling,3,3,"14,30",200,4,0.02,0,0,Not pruned,5,5,Chemical,2,0,5,6/3/2017,R6,0,,,,4.782539683,7.5,7.166292135,10.5952381,5.351351351,4.404761905,3.6,1.428571429,3.5,0.595238095,1.3,0.357142857,3.033333333,0.714285714,6.366666667,0.357142857,4.237931034,3.452380952,4.764583333,11.42857143,4.060431655,16.54761905,3.551639344,14.52380952,3.907079646,13.45238095,2.771875,3.80952381,3.29,3.571428571,4.78852459,7.261904762
33,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,Paul Sears," 45° 5'16.88""N","122°45'5.86""W",45.0891,-122.7476,36.6,5602.5,Sterling,3,3,"3,21",200,0,0,0,0,Not pruned,5,5,Chemical,2,3,5,6/3/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2017,4/4/2017,April,Butsch,Oregon,Silverton,Silverton,V5,.,.,45.0866,-122.7601,2.3,454.7,Magnum,4,4,"2,4,6,8",400,0,0,0,0,Not pruned,5,5,Chemical,2,0,7,5/6/2017,R6,0,,,,2.333333333,0.925925926,8.912121212,5.092592593,5.747368421,2.932098765,6.077777778,2.777777778,6.218181818,1.697530864,4.458333333,1.851851852,2.71,1.543209877,4.946666667,2.314814815,7.200819672,18.82716049,8.579365079,29.16666667,7.504123711,14.9691358,8.056756757,11.41975309,7.096296296,4.166666667,3.8375,1.234567901,1.6,0.462962963,1.575,0.617283951
34,2017,5/1/2017,May,Butsch,Oregon,Silverton,Silverton,V5,.,.,45.0866,-122.7601,2.3,454.7,Magnum,4,4,.,400,0,0,0,0,Not pruned,5,5,Chemical,2,0,7,5/6/2017,R6,0,,,,3.736363636,6.32183908,4.996363636,7.902298851,2.242857143,3.017241379,1.355555556,1.293103448,1.58,0.718390805,0.4,0.287356322,2.1,0.143678161,0.55,0.287356322,4.913333333,2.155172414,6.306923077,18.67816092,5.15,16.95402299,4.63373494,11.92528736,5.141428571,10.05747126,3.515625,9.195402299,2.515625,4.597701149,2.52,6.465517241
34,2017,5/30/2017,June,Butsch,Oregon,Silverton,Silverton,V5,.,.,45.0866,-122.7601,2.3,454.7,Magnum,4,4,"7,3",200,1,0.005,0,0,Not pruned,5,5,Chemical,2,2,7,5/6/2017,R6,0,,,,4.611764706,7.87037037,6.969473684,10.99537037,5.578787879,3.819444444,3.89,1.157407407,3.3,0.578703704,1.133333333,0.347222222,4.125,0.462962963,5.025,0.462962963,4.6,3.240740741,4.57979798,11.45833333,4.054225352,16.43518519,3.355737705,14.12037037,4.178378378,12.84722222,2.782222222,5.208333333,3.075675676,4.282407407,4.525862069,6.712962963
34,2017,7/5/2017,July,Butsch,Oregon,Silverton,Silverton,V5,.,.,45.0866,-122.7601,2.3,454.7,Magnum,4,4,"2,9",200,9,0.045,0,0,Not pruned,5,5,Chemical,2,3,7,5/6/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2017,4/5/2017,April,Coleman,Oregon,Silverton,Silverton,#70/#72,.,.,45.0642,-122.7815,13.9,1014.3,Willamette,3,3,"17,35,50",400,0,0,0,0,Chemical,2,2,Chemical,3,0,3,7/13/2017,R6,0,,,,1.9,0.154320988,8.46969697,5.092592593,4.491304348,3.549382716,6.655,3.086419753,6.354545455,1.697530864,3.95,1.851851852,2.963636364,1.697530864,6.308333333,1.851851852,7.791428571,21.60493827,9.121348315,27.4691358,8.091666667,12.96296296,8.088461538,12.03703704,6.315625,4.938271605,4.3,0.771604938,2.175,0.617283951,1.85,0.617283951
35,2017,5/2/2017,May,Coleman,Oregon,Silverton,Silverton,#70/#72,.,.,45.0642,-122.7815,13.9,1014.3,Willamette,3,3,"14,34",400,0,0,0,0,Chemical,2,2,Chemical,3,0,3,7/13/2017,R6,0,,,,3.675862069,8.333333333,5.610344828,8.333333333,2.885714286,2.011494253,3.0125,1.149425287,2.916666667,0.862068966,3.6,0.143678161,0.7,0.143678161,1.4,0.143678161,6.757894737,2.729885057,6.586065574,17.52873563,5.564220183,15.66091954,4.645454545,12.64367816,5.964516129,8.908045977,3.654411765,9.770114943,2.305,5.747126437,2.751219512,5.890804598
35,2017,5/31/2017,June,Coleman,Oregon,Silverton,Silverton,#70/#72,.,.,45.0642,-122.7815,13.9,1014.3,Willamette,3,3,"4,24",200,0,0,0,0,Chemical,2,2,Chemical,3,0,3,7/13/2017,R6,0,,,,4.607058824,8.854166667,7.001904762,10.9375,6.194736842,3.958333333,4.433333333,0.9375,2.822222222,0.9375,2.45,0.625,5.2,0.208333333,4.566666667,0.3125,5.136111111,3.75,5.037623762,10.52083333,4.066666667,12.5,3.558955224,13.95833333,4.3,13.54166667,3.190322581,6.458333333,4.322727273,4.583333333,4.185526316,7.916666667
35,2017,7/10/2017,July,Coleman,Oregon,Silverton,Silverton,#70/#72,.,.,45.0642,-122.7815,13.9,1014.3,Willamette,3,3,"45,6",300,4,0.013333333,0,0,Chemical,2,2,Chemical,3,0,3,7/13/2017,R6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2017,4/5/2017,April,Coleman,Oregon,Silverton,Silverton,#73,.,.,45.066,-122.7805,8.4,751.2,Sterling,3,3,"16,26",400,0,0,0,0,Chemical,1,1,Chemical,1,0,3,7/13/2017,.,0,,,,1.9,0.154320988,8.466666667,5.092592593,4.491304348,3.549382716,6.655,3.086419753,6.336363636,1.697530864,3.95,1.851851852,2.963636364,1.697530864,6.308333333,1.851851852,7.791428571,21.60493827,9.121348315,27.4691358,8.091666667,12.96296296,8.088461538,12.03703704,6.315625,4.938271605,4.3,0.771604938,2.175,0.617283951,1.85,0.617283951
